# Top Gun: Maverick (2022)
# 4K Ultra HD Blu-ray (02:10:14)
# Coded by: brazen1

01:37:41.439,HIGH
01:37:43.162,OFF
01:37:50.073,HIGH
01:37:51.115,LOW
01:37:52.626,OFF
01:37:59.875,HIGH
01:38:00.859,OFF
01:38:05.838,HIGH
01:38:06.840,LOW
01:38:08.830,OFF
01:38:11.804,LOW
01:38:12.928,OFF
01:38:14.848,HIGH
01:38:17.058,ECO
01:38:20.036,OFF
01:38:28.486,HIGH
01:38:29.822,ECO
01:38:31.527,OFF
01:38:33.242,HIGH
01:38:35.961,OFF
01:38:41.374,HIGH
01:38:42.461,OFF
01:38:44.293,HIGH
01:38:45.754,LOW
01:38:47.377,OFF
01:38:48.297,HIGH
01:38:50.455,OFF
01:38:58.515,HIGH
01:38:59.748,OFF
01:39:00.893,LOW
01:39:02.969,OFF
01:39:04.523,MED
01:39:05.745,OFF
01:39:08.192,HIGH
01:39:10.952,OFF
01:39:15.325,MED
01:39:18.004,OFF
01:39:20.079,HIGH
01:39:21.563,OFF
01:39:22.790,HIGH
01:39:24.044,OFF
01:39:27.087,HIGH
01:39:28.593,OFF
01:39:29.922,MED
01:39:31.397,OFF
01:39:33.009,MED
01:39:36.131,OFF
01:39:48.900,MED
01:39:50.246,OFF
01:39:51.194,HIGH
01:39:51.991,OFF
01:39:53.529,HIGH
01:39:54.759,OFF
01:39:57.117,HIGH
01:39:58.437,OFF
01:40:01.747,HIGH
01:40:03.133,OFF
01:40:06.167,MED
01:40:07.196,OFF
01:40:09.670,HIGH
01:40:10.812,OFF
01:40:12.590,LOW
01:40:14.446,OFF
01:40:33.070,HIGH
01:40:36.412,OFF
01:42:26.849,MED
01:42:27.670,OFF
01:42:28.685,LOW
01:42:34.579,OFF
01:42:41.490,ECO
01:42:43.531,HIGH
01:42:44.590,OFF
01:42:54.752,ECO
01:42:57.077,HIGH
01:42:57.919,OFF
01:43:23.977,ECO
01:43:37.162,OFF
01:44:49.033,ECO
01:44:57.325,OFF
01:46:24.990,LOW
01:46:28.622,OFF
01:46:31.553,LOW
01:46:35.150,OFF
01:46:51.655,LOW
01:46:55.516,OFF
01:47:05.837,LOW
01:47:08.331,OFF
01:47:36.200,HIGH
01:47:37.746,OFF
01:47:48.796,HIGH
01:47:50.412,OFF
01:47:57.262,LOW
01:47:58.521,OFF
01:48:09.274,HIGH
01:48:10.251,OFF
01:48:16.073,MED
01:48:17.959,OFF
01:48:48.273,HIGH
01:48:49.437,LOW
01:48:51.494,OFF
01:49:29.772,HIGH
01:49:32.896,OFF
01:49:34.110,HIGH
01:49:35.757,OFF
01:49:39.656,HIGH
01:49:42.826,OFF
01:49:45.370,HIGH
01:49:47.568,OFF
01:50:08.977,HIGH
01:50:11.580,OFF
01:50:18.153,HIGH
01:50:20.947,OFF
01:50:23.784,HIGH
01:50:26.548,OFF
01:50:58.403,HIGH
01:51:01.326,OFF
01:51:02.907,HIGH
01:51:05.193,OFF
01:51:09.997,HIGH
01:51:11.523,OFF
01:51:13.751,HIGH
01:51:16.935,OFF
01:51:18.255,HIGH
01:51:20.531,OFF
01:51:26.221,MED
01:51:28.727,OFF
01:51:30.934,MED
01:51:33.453,HIGH
01:51:34.204,OFF
01:51:39.902,MED
01:51:42.143,OFF
01:51:46.700,HIGH
01:51:48.153,OFF
01:51:49.745,MED
01:51:53.217,OFF
01:51:57.753,MED
01:51:59.040,OFF
01:52:03.801,MED
01:52:05.781,OFF
01:52:06.846,HIGH
01:52:08.500,OFF
01:52:14.270,HIGH
01:52:14.987,OFF
01:52:17.773,HIGH
01:52:19.510,OFF
01:52:21.568,HIGH
01:52:25.698,OFF
01:52:26.740,HIGH
01:52:30.329,OFF
01:52:33.199,HIGH
01:52:34.764,OFF
01:52:36.416,HIGH
01:52:37.525,OFF
01:52:41.505,HIGH
01:52:42.839,ECO
01:52:44.218,OFF
01:52:48.304,HIGH
01:52:50.393,OFF
01:52:52.558,LOW
01:52:53.723,OFF
01:52:57.188,HIGH
01:52:58.495,OFF
01:53:00.482,HIGH
01:53:01.421,OFF
01:53:02.401,HIGH
01:53:04.796,OFF
01:53:11.368,HIGH
01:53:12.854,OFF
01:53:13.955,LOW
01:53:15.623,OFF
01:53:17.249,HIGH
01:53:19.434,OFF
01:53:33.056,HIGH
01:53:34.117,OFF
01:53:36.643,HIGH
01:53:37.451,OFF
01:53:41.565,MED
01:53:43.256,OFF
01:53:45.902,LOW
01:53:48.534,OFF
01:54:11.803,HIGH
01:54:13.783,OFF
01:54:16.767,HIGH
01:54:18.646,OFF
01:54:21.521,HIGH
01:54:22.414,OFF
01:54:24.483,MED
01:54:28.569,OFF
01:54:30.655,HIGH
01:54:32.489,OFF
01:54:34.284,HIGH
01:54:35.360,OFF
01:54:37.204,HIGH
01:54:38.151,OFF
01:54:42.209,HIGH
01:54:45.240,OFF
01:54:47.340,HIGH
01:54:51.981,OFF
01:55:01.938,HIGH
01:55:05.061,OFF
01:55:34.469,HIGH
01:55:36.743,OFF
01:55:39.350,HIGH
01:55:43.143,OFF
01:56:03.290,HIGH
01:56:07.181,OFF
01:56:10.797,HIGH
01:56:13.326,OFF
01:56:15.136,HIGH
01:56:23.419,OFF
01:56:56.552,HIGH
01:56:58.960,OFF
01:57:09.814,HIGH
01:57:12.718,OFF
01:57:13.693,LOW
01:57:22.356,OFF
02:01:04.341,LOW
02:01:27.201,OFF
02:02:18.330,ECO
02:02:20.350,OFF
02:03:02.172,ECO
02:03:03.584,OFF
