# Avatar Extended (2009)
# 4K Ultra HD Blu-ray (02:58:09)
# Coded by: brazen1

01:20:25.870,OFF
01:20:40.056,ECO
01:20:42.486,OFF
01:20:58.312,ECO
01:21:02.305,HIGH
01:21:10.490,ECO
01:21:12.493,HIGH
01:21:14.109,ECO
01:21:19.383,OFF
01:21:40.529,ECO
01:21:42.036,OFF
01:21:44.900,ECO
01:21:51.215,OFF
01:22:02.668,ECO
01:22:03.810,OFF
01:22:36.952,HIGH
01:22:38.161,ECO
01:22:44.569,HIGH
01:22:46.460,ECO
01:22:50.006,HIGH
01:22:51.757,OFF
01:22:55.712,ECO
01:22:57.305,LOW
01:23:00.851,MED
01:23:03.437,ECO
01:23:09.359,MED
01:23:17.075,ECO
01:23:30.409,OFF
01:23:41.409,ECO
01:23:43.458,OFF
01:23:44.894,HIGH
01:23:46.869,ECO
01:23:48.522,LOW
01:23:53.125,HIGH
01:23:54.758,ECO
01:23:59.909,LOW
01:24:02.038,MED
01:24:04.705,ECO
01:24:14.925,MED
01:24:25.643,ECO
01:24:32.022,MED
01:24:35.172,OFF
01:24:44.191,ECO
01:24:48.916,LOW
01:25:06.559,HIGH
01:25:09.451,LOW
01:25:12.565,HIGH
01:25:18.905,ECO
01:25:22.168,HIGH
01:25:24.688,ECO
01:25:35.318,HIGH
01:25:36.505,ECO
01:25:39.216,MED
01:25:45.078,OFF
01:26:19.549,HIGH
01:26:20.731,ECO
01:26:42.322,HIGH
01:26:45.545,OFF
01:26:48.077,ECO
01:26:52.285,HIGH
01:26:53.802,ECO
01:26:57.170,MED
01:26:59.131,ECO
01:27:05.637,HIGH
01:27:08.723,ECO
01:27:31.216,HIGH
01:27:33.453,LOW
01:27:38.085,ECO
01:28:00.700,HIGH
01:28:04.015,OFF
01:28:06.447,ECO
01:28:10.911,HIGH
01:28:12.368,LOW
01:28:17.499,ECO
01:28:20.072,LOW
01:28:37.759,OFF
01:28:41.315,LOW
01:28:43.456,OFF
01:28:47.282,HIGH
01:28:48.436,OFF
01:28:50.227,HIGH
01:28:53.111,OFF
01:29:09.218,ECO
01:29:13.037,OFF
01:34:15.409,ECO
01:34:18.966,OFF
01:37:57.563,ECO
01:38:04.880,OFF
01:38:19.570,ECO
01:38:23.011,OFF
01:38:29.946,ECO
01:38:35.883,HIGH
01:38:38.216,ECO
01:38:39.807,OFF
01:38:44.126,ECO
01:38:50.286,OFF
01:39:02.395,ECO
01:39:06.785,OFF
01:39:10.903,HIGH
01:39:13.392,ECO
01:39:30.534,OFF
01:39:35.678,ECO
01:39:38.675,OFF
01:39:49.984,ECO
01:39:57.293,OFF
01:40:55.132,HIGH
01:40:56.402,OFF
01:41:54.109,ECO
01:41:55.911,OFF
01:42:19.340,ECO
01:42:21.335,OFF
01:42:29.060,HIGH
01:42:32.712,OFF
01:42:43.574,HIGH
01:42:44.889,OFF
01:43:09.725,ECO
01:43:10.826,OFF
01:43:44.248,ECO
01:43:47.604,OFF
01:43:59.568,ECO
01:44:00.601,OFF
01:44:05.202,HIGH
01:44:06.330,OFF
01:47:20.102,HIGH
01:47:22.716,OFF
01:47:25.731,HIGH
01:47:29.433,OFF
01:49:59.789,ECO
01:50:02.249,OFF
01:51:53.625,ECO
01:52:08.082,OFF
01:52:10.724,HIGH
01:52:16.919,OFF
01:52:48.017,HIGH
01:53:10.300,OFF
01:53:37.031,ECO
01:53:48.223,OFF
01:53:50.782,HIGH
01:53:58.403,OFF
01:54:04.838,MED
01:54:14.451,OFF
01:54:23.606,ECO
01:54:25.649,HIGH
01:54:38.696,ECO
01:54:42.083,HIGH
01:54:47.009,OFF
01:54:49.715,HIGH
01:54:56.765,ECO
01:55:00.242,LOW
01:55:01.811,HIGH
01:55:07.775,OFF
01:55:35.178,MED
01:55:39.561,OFF
01:55:51.777,MED
01:55:55.779,OFF
01:55:59.661,ECO
01:56:01.080,OFF
01:56:05.031,HIGH
01:56:06.833,OFF
01:56:08.670,LOW
01:56:11.243,OFF
01:56:14.008,HIGH
01:56:21.664,OFF
01:56:26.604,MED
01:56:28.902,OFF
01:56:31.401,ECO
01:56:39.320,OFF
01:56:42.704,ECO
01:56:49.128,HIGH
01:56:55.430,OFF
01:56:59.721,ECO
01:57:04.269,OFF
01:57:22.242,ECO
01:57:36.591,HIGH
01:57:42.013,ECO
01:57:47.643,HIGH
01:57:50.063,ECO
01:57:53.202,OFF
01:57:57.611,ECO
01:57:59.280,HIGH
01:58:01.278,ECO
01:58:04.199,HIGH
01:58:07.204,ECO
01:58:09.249,HIGH
01:58:16.755,OFF
01:58:18.799,ECO
01:58:20.515,HIGH
01:58:21.135,ECO
01:58:24.748,OFF
01:59:18.358,ECO
01:59:29.095,OFF
02:03:16.600,HIGH
02:03:17.797,OFF
02:04:09.818,MED
02:04:14.113,ECO
02:04:15.201,OFF
02:04:23.956,ECO
02:04:25.499,LOW
02:04:27.417,HIGH
02:04:32.125,ECO
02:04:37.554,OFF
02:04:41.432,ECO
02:04:43.132,OFF
02:04:55.905,LOW
02:04:57.222,OFF
02:04:59.828,ECO
02:05:26.810,MED
02:05:40.944,OFF
02:05:42.703,MED
02:05:47.482,OFF
02:06:14.233,ECO
02:06:19.846,OFF
02:07:21.636,LOW
02:07:25.685,HIGH
02:07:30.791,OFF
02:08:43.368,ECO
02:08:46.535,OFF
02:09:02.547,HIGH
02:09:05.655,ECO
02:09:21.252,HIGH
02:09:27.284,OFF
02:10:01.711,ECO
02:10:05.505,HIGH
02:10:13.221,ECO
02:10:19.904,OFF
02:15:05.235,ECO
02:15:10.041,OFF
02:17:37.460,ECO
02:17:39.057,OFF
02:17:49.762,ECO
02:17:51.597,LOW
02:17:53.869,HIGH
02:17:56.048,OFF
02:18:01.465,ECO
02:18:09.072,HIGH
02:18:20.209,ECO
02:18:25.797,LOW
02:18:30.408,HIGH
02:18:33.738,OFF
02:18:41.853,ECO
02:18:43.522,OFF
02:18:57.247,HIGH
02:18:58.510,ECO
02:19:00.457,HIGH
02:19:03.043,ECO
02:19:04.517,HIGH
02:19:05.722,ECO
02:19:07.812,HIGH
02:19:10.922,OFF
02:19:16.704,ECO
02:19:31.642,OFF
02:24:00.705,ECO
02:24:02.701,LOW
02:24:09.307,HIGH
02:24:15.730,LOW
02:24:19.626,OFF
02:24:25.907,ECO
02:24:30.207,HIGH
02:24:32.610,ECO
02:24:36.376,MED
02:24:43.884,OFF
02:24:49.847,LOW
02:25:19.378,OFF
02:25:25.007,HIGH
02:25:32.627,OFF
02:25:37.562,HIGH
02:25:47.030,ECO
02:25:48.657,HIGH
02:25:51.660,OFF
02:25:57.706,ECO
02:25:59.228,OFF
02:26:14.849,ECO
02:26:24.887,OFF
02:26:28.434,ECO
02:26:36.488,OFF
02:27:25.250,ECO
02:27:36.431,MED
02:27:45.731,ECO
02:27:51.488,MED
02:27:57.160,ECO
02:28:00.599,HIGH
02:28:01.775,OFF
02:28:04.435,HIGH
02:28:05.579,OFF
02:28:11.924,HIGH
02:28:19.766,ECO
02:28:21.012,HIGH
02:28:25.688,ECO
02:28:28.190,HIGH
02:28:37.615,OFF
02:28:47.121,ECO
02:28:50.212,HIGH
02:28:54.591,ECO
02:29:01.765,HIGH
02:29:04.935,ECO
02:29:07.814,HIGH
02:29:11.609,ECO
02:29:18.906,HIGH
02:29:19.742,LOW
02:29:23.242,ECO
02:29:31.028,HIGH
02:29:32.880,ECO
02:29:37.551,HIGH
02:29:40.479,ECO
02:29:45.890,OFF
02:29:47.854,HIGH
02:29:48.796,ECO
02:29:50.856,HIGH
02:29:53.358,ECO
02:29:56.814,HIGH
02:29:58.475,ECO
02:30:03.745,LOW
02:30:07.345,HIGH
02:30:09.838,OFF
02:30:11.460,HIGH
02:30:14.671,ECO
02:30:17.382,LOW
02:30:23.388,HIGH
02:30:28.217,OFF
02:30:29.269,HIGH
02:30:31.363,OFF
02:30:32.357,HIGH
02:30:33.732,OFF
02:30:35.443,ECO
02:30:37.817,OFF
02:30:39.948,HIGH
02:30:41.575,ECO
02:30:46.759,OFF
02:30:47.788,HIGH
02:30:50.162,OFF
02:30:55.505,HIGH
02:30:58.868,OFF
02:31:02.303,ECO
02:31:04.765,HIGH
02:31:05.823,OFF
02:31:07.599,MED
02:31:18.235,ECO
02:31:24.533,HIGH
02:31:28.877,OFF
02:31:34.628,ECO
02:31:36.843,OFF
02:32:35.772,LOW
02:32:40.401,ECO
02:32:43.665,OFF
02:32:47.834,HIGH
02:32:49.283,OFF
02:33:00.630,ECO
02:33:03.009,HIGH
02:33:05.183,ECO
02:33:07.356,OFF
02:33:17.897,LOW
02:33:31.535,HIGH
02:33:33.004,OFF
02:33:46.175,HIGH
02:33:51.221,OFF
02:34:00.063,LOW
02:34:01.487,OFF
02:34:07.910,HIGH
02:34:10.240,OFF
02:34:16.664,LOW
02:34:18.942,OFF
02:34:23.212,LOW
02:34:25.039,OFF
02:34:58.289,HIGH
02:35:22.619,OFF
02:35:26.442,ECO
02:35:29.686,HIGH
02:35:30.665,ECO
02:35:33.922,OFF
02:35:37.703,LOW
02:35:40.579,OFF
02:35:46.253,ECO
02:35:48.965,LOW
02:35:51.872,HIGH
02:35:53.549,ECO
02:35:54.719,LOW
02:35:57.470,HIGH
02:35:59.891,ECO
02:36:02.198,HIGH
02:36:07.318,OFF
02:36:53.655,HIGH
02:37:01.619,ECO
02:37:05.066,OFF
02:37:21.133,ECO
02:37:25.699,HIGH
02:37:27.054,ECO
02:37:29.397,OFF
02:37:32.595,HIGH
02:37:33.651,ECO
02:37:36.565,HIGH
02:37:38.156,ECO
02:37:45.379,HIGH
02:37:46.218,OFF
02:37:47.916,HIGH
02:37:50.161,ECO
02:37:53.892,OFF
02:37:55.216,HIGH
02:37:57.305,ECO
02:37:59.698,OFF
02:38:01.554,LOW
02:38:03.816,OFF
02:38:11.941,ECO
02:38:16.194,HIGH
02:38:17.779,ECO
02:38:22.867,LOW
02:38:33.716,OFF
02:38:41.136,ECO
02:38:44.787,HIGH
02:38:45.598,ECO
02:38:46.500,OFF
02:38:53.314,HIGH
02:38:54.274,OFF
02:38:56.985,ECO
02:38:59.614,OFF
02:39:02.324,ECO
02:39:03.895,HIGH
02:39:05.687,ECO
02:39:06.621,OFF
02:39:13.668,LOW
02:39:19.049,HIGH
02:39:21.467,OFF
02:39:23.304,LOW
02:39:25.815,OFF
02:39:30.226,ECO
02:39:34.606,HIGH
02:39:36.004,OFF
02:39:37.735,HIGH
02:39:43.991,ECO
02:39:44.535,HIGH
02:39:49.038,ECO
02:39:50.580,HIGH
02:39:52.378,ECO
02:39:54.934,OFF
02:39:58.464,ECO
